source_file,invoice_number,Sender company_name,Charge Classification Code,Charge Category Code,Net Amount,Volume Units,Billed Weight Lbs,Zone,Mode,Weight Bucket,Weight Bucket Sort,charge_description_raw,charge_description_ups,Charge Description,mapping_status,transportation_mode,category_1,category_2,category_3,category_4,category_5
UTF-8'Invoice_000000376E74395_092725_1Club_Colors.csv,000000376E74395,Club Colors,FRT,003,3.000000,1,13.000000,4,Ground,11-20 lbs,4,Void Ground Commercial,Void Ground Commercial,Void Ground Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Void
UTF-8'Invoice_000000376E74395_092725_1Club_Colors.csv,000000376E74395,Club Colors,ACC,EVS,1.000000,1,0.000000,4,Ground,0-1 lbs,1,Void Declared Value,Void Declared Value,Void Declared Value,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Void
UTF-8'Invoice_000000376E74395_092725_1Club_Colors.csv,000000376E74395,Club Colors,FSC,FSC,1.000000,1,0.000000,4,Ground,0-1 lbs,1,Void Fuel Surcharge,Void Fuel Surcharge,Void Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Void
UTF-8'Invoice_000000376E74395_092725_1Club_Colors.csv,000000376E74395,Club Colors,FRT,205,205.000000,1,0.000000,205,International Export,0-1 lbs,1,Service Charge,Service Charge,Service Charge,MAPPED,Other,Other / Penalties,Other Admin,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,22.840000,1,21.000000,7,Ground,21-50 lbs,5,Ground Commercial,Ground Commercial,Ground Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Commercial
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,37.440000,1,0.000000,7,Ground,0-1 lbs,1,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Other
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FRT,NSS,396.050000,1,0.000000,,Ground,0-1 lbs,1,Payment Processing Fee,Payment Processing Fee,Payment Processing Fee,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,30.930000,1,2.000000,46,Ground,2-5 lbs,2,Ground Residential,Ground Residential,Ground Residential,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Residential
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,3.660000,1,0.000000,46,Ground,0-1 lbs,1,Residential Surcharge,Residential Surcharge,Residential Surcharge,MAPPED,Other,Accessorial Surcharge,Residential Surcharge,Accessorials,Residential,Other
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,15.350000,1,0.000000,46,Ground,0-1 lbs,1,Remote Area Surcharge,Remote Area Surcharge,Remote Area Surcharge,MAPPED,Other,Accessorial Surcharge,Area Surcharge,Other / Penalties,Delivery Area,Other
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,67.140000,1,2.000000,105,International Import,2-5 lbs,2,Next Day Air Residential,Next Day Air Residential,Next Day Air Residential,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Residential
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,3.080000,1,0.000000,105,International Import,0-1 lbs,1,Delivery Area Surcharge,Delivery Area Surcharge,Delivery Area Surcharge,MAPPED,Other,Accessorial Surcharge,Area Surcharge,Accessorials,Delivery Area,DAS
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,22.120000,1,2.000000,205,International Export,2-5 lbs,2,2nd Day Air Residential,2nd Day Air Residential,2nd Day Air Residential,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,2nd Day Air,2nd Day Air Residential
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,4.150000,1,0.000000,104,International Import,0-1 lbs,1,Delivery Area Surcharge - Extended,Delivery Area Surcharge - Extended,Delivery Area Surcharge - Extended,MAPPED,Other,Accessorial Surcharge,Area Surcharge,Accessorials,Delivery Area,DAS
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,3.000000,1,22.000000,3,Ground,21-50 lbs,5,Ground Commercial Third Party,Ground Commercial Third Party,Ground Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Commercial
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,76.740000,1,3.000000,105,International Import,2-5 lbs,2,Next Day Air Commercial,Next Day Air Commercial,Next Day Air Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Commercial
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,3.000000,1,8.000000,3,Ground,6-10 lbs,3,Ground Residential Third Party,Ground Residential Third Party,Ground Residential Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Residential
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,157.400000,1,24.000000,206,International Export,21-50 lbs,5,2nd Day Air Commercial,2nd Day Air Commercial,2nd Day Air Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,2nd Day Air,2nd Day Air Commercial
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,3.000000,1,36.000000,2,Ground,21-50 lbs,5,Ground Hundredweight Third Party,Ground Hundredweight Third Party,Ground Hundredweight Third Party,MAPPED,LTL,Base Freight,LTL / Hundredweight,LTL Freight,LTL (Hundredweight),Ground Hundredweight
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,1.000000,1,31.000000,105,International Import,21-50 lbs,5,Next Day Air Hundredweight Third Party,Next Day Air Hundredweight Third Party,Next Day Air Hundredweight Third Party,MAPPED,LTL,Base Freight,LTL / Hundredweight,LTL Freight,LTL (Hundredweight),Next Day Air Early Residential
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,57.870000,1,23.000000,305,Air,21-50 lbs,5,3 Day Select Commercial,3 Day Select Commercial,3 Day Select Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,3 Day Select,3 Day Commercial
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,1.000000,1,44.000000,105,International Import,21-50 lbs,5,Next Day Air Commercial Third Party,Next Day Air Commercial Third Party,Next Day Air Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Commercial
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,2.000000,1,37.000000,203,International Export,21-50 lbs,5,2nd Day Air Commercial Third Party,2nd Day Air Commercial Third Party,2nd Day Air Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,2nd Day Air,2nd Day Air Commercial
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,127.690000,1,9.000000,137,International Import,6-10 lbs,3,Next Day Air Saver Commercial,Next Day Air Saver Commercial,Next Day Air Saver Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Saver Commercial
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,SHP,ISS,1.000000,1,35.000000,105,International Import,21-50 lbs,5,Next Day Air Residential Third Party,Next Day Air Residential Third Party,Next Day Air Residential Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Residential
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FRT,003,18.820000,1,24.000000,5,Ground,21-50 lbs,5,Chargeback Ground Commercial,Chargeback Ground Commercial,Chargeback Ground Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Other/Unclassified
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ACC,CBF,22.500000,1,0.000000,5,Ground,0-1 lbs,1,Chargeback Chargeback Surcharge,Chargeback Chargeback Surcharge,Chargeback Chargeback Surcharge,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Other/Unclassified
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FSC,FSC,53.350000,1,0.000000,5,Ground,0-1 lbs,1,Chargeback Fuel Surcharge,Chargeback Fuel Surcharge,Chargeback Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Other/Unclassified
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FRT,003,8.720000,1,0.800000,7,Ground,0-1 lbs,1,Ground Commercial Collect,Ground Commercial Collect,Ground Commercial Collect,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Commercial
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ACC,FTP,12.690000,1,0.000000,7,Ground,0-1 lbs,1,Third Party Billing Service,Third Party Billing Service,Third Party Billing Service,MAPPED,Other,Other / Penalties,Other Admin,Accessorials,Other Unclassified,3rd Party
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FRT,012,64.440000,1,14.000000,308,Air,11-20 lbs,4,3 Day Select Commercial Third Party,3 Day Select Commercial Third Party,3 Day Select Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,3 Day Select,3 Day Commercial
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ACC,EVS,300.000000,1,0.000000,8,Ground,0-1 lbs,1,Declared Value,Declared Value,Declared Value,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FRT,013,150.110000,1,23.000000,133,International Import,21-50 lbs,5,Next Day Air Saver Commercial Third Party,Next Day Air Saver Commercial Third Party,Next Day Air Saver Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Saver Commercial
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FRT,002,28.500000,1,1.100000,206,International Export,100+ lbs,7,2nd Day Air Residential Third Party,2nd Day Air Residential Third Party,2nd Day Air Residential Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,2nd Day Air,2nd Day Air Residential
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ACC,ADS,8.700000,1,0.000000,6,Ground,0-1 lbs,1,Adult Signature Required,Adult Signature Required,Adult Signature Required,MAPPED,Other,Accessorial Surcharge,Miscellaneous,Accessorials,Other Unclassified,Address Correction
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ACC,DAH,8.250000,1,0.000000,4,Ground,0-1 lbs,1,Demand Surcharge Addl Handling,Demand Surcharge Addl Handling,Demand Surcharge Addl Handling,MAPPED,Other,Accessorial Surcharge,Handling,Other / Penalties,Handling & Size,Other
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ACC,AHG,31.000000,1,0.000000,4,Ground,0-1 lbs,1,Additional Handling - Length+Girth,Additional Handling - Length+Girth,Additional Handling - Length+Girth,MAPPED,Other,Accessorial Surcharge,Handling,Other / Penalties,Handling & Size,Additional Handling
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FRT,003,15.020000,1,20.000000,5,Ground,11-20 lbs,4,Returns Ground,Returns Ground,Returns Ground,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Returns,Returns
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FSC,FSC,25.460000,1,0.000000,5,Ground,0-1 lbs,1,Returns Fuel Surcharge,Returns Fuel Surcharge,Returns Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Returns,Returns
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ACC,ALP,1.050000,1,0.000000,2,Ground,0-1 lbs,1,Returns Print Label,Returns Print Label,Returns Print Label,MAPPED,Other,Other / Penalties,Returns,Base Freight,Returns,Returns
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ADJ,ADC,11.750000,1,0.000000,0,Ground,0-1 lbs,1,Address Correction Next Day Air,Address Correction Next Day Air,Address Correction Next Day Air,MAPPED,Other,Base Freight,Other Admin,Base Freight,Next Day Air,Address Correction
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ADJ,ADC,2.900000,1,0.000000,0,Ground,0-1 lbs,1,Address Correction Fuel Surcharge,Address Correction Fuel Surcharge,Address Correction Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Other Admin,Fuel Surcharge,Fuel Surcharge,Address Correction
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ADJ,ADC,11.750000,1,0.000000,0,Ground,0-1 lbs,1,Address Correction Ground,Address Correction Ground,Address Correction Ground,MAPPED,Other,Base Freight,Other Admin,Base Freight,Ground,Address Correction
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,RTN,RTS,8.720000,1,1.000000,5,Ground,0-1 lbs,1,Ground Undeliverable Return,Ground Undeliverable Return,Ground Undeliverable Return,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Returns,Returns
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,RTN,RTS,81.490000,1,45.000000,305,Air,21-50 lbs,5,3 Day Select Undeliverable Return,3 Day Select Undeliverable Return,3 Day Select Undeliverable Return,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,3 Day Select,Returns
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,,,0.000000,1,0.000000,,Ground,0-1 lbs,1,Billing Adjustment for  W/E 10/04/2025,Billing Adjustment for  W/E 10/04/2025,Billing Adjustment for  W/E 10/04/2025,MAPPED,Other,Other / Penalties,Other Admin,Other / Penalties,Adjustments,Billing Adjustment
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FRT,COM,1.000000,1,44.000000,3,Ground,21-50 lbs,5,Commercial Adjustment,Commercial Adjustment,Commercial Adjustment,MAPPED,Other,Other / Penalties,Other Admin,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ACC,RES,1.000000,1,0.000000,3,Ground,0-1 lbs,1,Residential Surcharge Adjustment,Residential Surcharge Adjustment,Residential Surcharge Adjustment,MAPPED,Other,Accessorial Surcharge,Other Admin,Accessorials,Residential,Other
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FSC,FSC,1.000000,1,0.000000,3,Ground,0-1 lbs,1,Fuel Surcharge Adjustment,Fuel Surcharge Adjustment,Fuel Surcharge Adjustment,MAPPED,Other,Fuel Surcharge,Other Admin,Fuel Surcharge,Fuel Surcharge,Other
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ACC,FTP,0.000000,1,0.000000,3,Ground,0-1 lbs,1,Third Party Billing Service Adjustment,Third Party Billing Service Adjustment,Third Party Billing Service Adjustment,MAPPED,Other,Other / Penalties,Other Admin,Accessorials,Other Unclassified,3rd Party
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FRT,RES,1.000000,1,23.000000,4,Ground,21-50 lbs,5,Residential Adjustment,Residential Adjustment,Residential Adjustment,MAPPED,Other,Accessorial Surcharge,Other Admin,Accessorials,Residential,Other
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ADJ,SCC,24.060000,1,104.000000,106,International Import,100+ lbs,7,Shipping Charge Correction Next Day Air,Shipping Charge Correction Next Day Air,Shipping Charge Correction Next Day Air,MAPPED,Other,Base Freight,Other Admin,Base Freight,Next Day Air,Correction
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ADJ,SCC,5.180000,1,0.000000,106,International Import,0-1 lbs,1,Shipping Charge Correction Fuel Surcharge,Shipping Charge Correction Fuel Surcharge,Shipping Charge Correction Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Other Admin,Fuel Surcharge,Fuel Surcharge,Correction
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ADJ,SCC,1.900000,1,0.000000,106,International Import,0-1 lbs,1,Shipping Charge Correction Third Party Billing Service,Shipping Charge Correction Third Party Billing Service,Shipping Charge Correction Third Party Billing Service,MAPPED,Other,Other / Penalties,Other Admin,Accessorials,Adjustments,Correction
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ADJ,SCC,0.000000,1,17.000000,106,International Import,11-20 lbs,4,Shipping Charge Correction,Shipping Charge Correction,Shipping Charge Correction,MAPPED,Other,Other / Penalties,Other Admin,Other / Penalties,Adjustments,Correction
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ADJ,SCC,6.320000,1,23.000000,5,Ground,21-50 lbs,5,Shipping Charge Correction Ground,Shipping Charge Correction Ground,Shipping Charge Correction Ground,MAPPED,Other,Base Freight,Other Admin,Base Freight,Ground,Correction
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ADJ,SCC,12.000000,1,25.000000,305,Air,21-50 lbs,5,Shipping Charge Correction 3 Day Select,Shipping Charge Correction 3 Day Select,Shipping Charge Correction 3 Day Select,MAPPED,Other,Base Freight,Other Admin,Base Freight,3 Day Select,Correction
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ADJ,SCC,11.260000,1,8.000000,207,International Export,6-10 lbs,3,Shipping Charge Correction 2nd Day Air,Shipping Charge Correction 2nd Day Air,Shipping Charge Correction 2nd Day Air,MAPPED,Other,Base Freight,Other Admin,Base Freight,2nd Day Air,Correction
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FRT,001,223.590000,1,0.000000,102,International Import,0-1 lbs,1,ZONE ADJUSTMENT Next Day Air,ZONE ADJUSTMENT Next Day Air,ZONE ADJUSTMENT Next Day Air,MAPPED,Other,Base Freight,Other Admin,Base Freight,Next Day Air,Zone Adjustment
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FSC,FSC,48.130000,1,0.000000,107,International Import,0-1 lbs,1,ZONE ADJUSTMENT Fuel Surcharge,ZONE ADJUSTMENT Fuel Surcharge,ZONE ADJUSTMENT Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Other Admin,Fuel Surcharge,Fuel Surcharge,Zone Adjustment
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ACC,FTP,17.800000,1,0.000000,107,International Import,0-1 lbs,1,ZONE ADJUSTMENT Third Party Billing Service,ZONE ADJUSTMENT Third Party Billing Service,ZONE ADJUSTMENT Third Party Billing Service,MAPPED,Other,Other / Penalties,Other Admin,Accessorials,Other Unclassified,Zone Adjustment
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ADJ,SCC,36.000000,1,0.000000,5,Ground,0-1 lbs,1,Shipping Charge Correction Additional Handling - Length+Girth,Shipping Charge Correction Additional Handling - Length+Girth,Shipping Charge Correction Additional Handling - Length+Girth,MAPPED,Other,Accessorial Surcharge,Other Admin,Other / Penalties,Handling & Size,Correction
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FRT,003,3.000000,1,0.000000,5,Ground,0-1 lbs,1,ZONE ADJUSTMENT Ground,ZONE ADJUSTMENT Ground,ZONE ADJUSTMENT Ground,MAPPED,Other,Base Freight,Other Admin,Base Freight,Ground,Zone Adjustment
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ADJ,SCC,1.000000,1,0.000000,4,Ground,0-1 lbs,1,Shipping Charge Correction Demand Surcharge Addl Handling,Shipping Charge Correction Demand Surcharge Addl Handling,Shipping Charge Correction Demand Surcharge Addl Handling,MAPPED,Other,Accessorial Surcharge,Other Admin,Other / Penalties,Handling & Size,Correction
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,ADJ,SCC,24.610000,1,9.000000,137,International Import,6-10 lbs,3,Shipping Charge Correction Next Day Air Saver,Shipping Charge Correction Next Day Air Saver,Shipping Charge Correction Next Day Air Saver,MAPPED,Other,Base Freight,Other Admin,Base Freight,Next Day Air,Correction
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,MIS,GSR,1.000000,1,30.000000,103,International Import,21-50 lbs,5,GSR Next Day Air Commercial,GSR Next Day Air Commercial,GSR Next Day Air Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,GSR
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,MIS,GSR,1.000000,1,0.000000,103,International Import,0-1 lbs,1,GSR Shipping Charge Correction,GSR Shipping Charge Correction,GSR Shipping Charge Correction,MAPPED,Other,Other / Penalties,Other Admin,Other / Penalties,Adjustments,GSR
UTF-8'Invoice_000000376E74405_100425_1Club_Colors.csv,000000376E74405,Club Colors,FRT,205,205.000000,1,0.000000,205,International Export,0-1 lbs,1,Service Charge,Service Charge,Service Charge,MAPPED,Other,Other / Penalties,Other Admin,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,SHP,WWS,42.480000,1,4.000000,55,Ground,2-5 lbs,2,Standard to Canada,Standard to Canada,Standard to Canada,MAPPED,Parcel,Base Freight,International,Base Freight,International,International
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,SHP,WWS,6.200000,1,0.000000,55,Ground,0-1 lbs,1,Residential Surcharge,Residential Surcharge,Residential Surcharge,MAPPED,Other,Accessorial Surcharge,Residential Surcharge,Accessorials,Residential,Other
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,SHP,WWS,55.570000,1,0.000000,55,Ground,0-1 lbs,1,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,MAPPED,Other,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Fuel Surcharge,Other
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,FRT,NSS,402.270000,1,0.000000,,Ground,0-1 lbs,1,Payment Processing Fee,Payment Processing Fee,Payment Processing Fee,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,SHP,WWS,126.750000,1,0.000000,52,Ground,0-1 lbs,1,Declared Value,Declared Value,Declared Value,MAPPED,Other,Other / Penalties,Miscellaneous,Other / Penalties,Other Unclassified,Other
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,SHP,ISS,12.070000,1,9.000000,7,Ground,6-10 lbs,3,Ground Commercial,Ground Commercial,Ground Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Commercial
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,SHP,ISS,9.550000,1,7.000000,5,Ground,6-10 lbs,3,Ground Residential,Ground Residential,Ground Residential,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Residential
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,SHP,ISS,3.080000,1,0.000000,5,Ground,0-1 lbs,1,Delivery Area Surcharge,Delivery Area Surcharge,Delivery Area Surcharge,MAPPED,Other,Accessorial Surcharge,Area Surcharge,Accessorials,Delivery Area,DAS
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,SHP,ISS,127.390000,1,6.000000,107,International Import,6-10 lbs,3,Next Day Air Commercial,Next Day Air Commercial,Next Day Air Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Next Day Air,Next Day Air Commercial
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,SHP,ISS,3.000000,1,1.000000,7,Ground,0-1 lbs,1,Ground Residential Third Party,Ground Residential Third Party,Ground Residential Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Residential
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,SHP,ISS,3.000000,1,1.000000,7,Ground,0-1 lbs,1,Ground Commercial Third Party,Ground Commercial Third Party,Ground Commercial Third Party,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,Ground,Ground Commercial
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,SHP,ISS,47.500000,1,0.000000,4,Ground,0-1 lbs,1,Addl. Handling weight,Addl. Handling weight,Addl. Handling weight,MAPPED,Other,Accessorial Surcharge,Handling,Other / Penalties,Handling & Size,Additional Handling
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,SHP,ISS,8.250000,1,0.000000,4,Ground,0-1 lbs,1,Demand Surcharge Addl Handling,Demand Surcharge Addl Handling,Demand Surcharge Addl Handling,MAPPED,Other,Accessorial Surcharge,Handling,Other / Penalties,Handling & Size,Other
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,SHP,ISS,36.000000,1,0.000000,5,Ground,0-1 lbs,1,Additional Handling - Length+Girth,Additional Handling - Length+Girth,Additional Handling - Length+Girth,MAPPED,Other,Accessorial Surcharge,Handling,Other / Penalties,Handling & Size,Additional Handling
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,SHP,ISS,134.640000,1,22.000000,207,International Export,21-50 lbs,5,2nd Day Air Commercial,2nd Day Air Commercial,2nd Day Air Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,2nd Day Air,2nd Day Air Commercial
UTF-8'Invoice_000000376E74415_101125_1Club_Colors.csv,000000376E74415,Club Colors,SHP,ISS,80.010000,1,24.000000,307,Air,21-50 lbs,5,3 Day Select Commercial,3 Day Select Commercial,3 Day Select Commercial,MAPPED,Parcel,Base Freight,Base Freight,Base Freight,3 Day Select,3 Day Commercial
